SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,Industry,Segment,session,PREV_HIGH,PREV_LOW,PREV_CLOSE,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,NR4,NR7,Overlay,History_OK,Regime,Own_Narrow,Virgin_CPR,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Risk_Multiplier,Triple_Confluence,Applies,Timeframe,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
MTNL,20260904,27.25,27.85,26.28,26.55,67347610.96000001,MAHANAGAR TELEPHONE NIGAM,Diversified,Cash Only,20260904,28.26,26.34,27.25,27.28333333333333,27.3,27.266666666666662,27.3,27.266666666666662,0.033333333333338544,0.12232415902142585,Narrow,Bearish,Below CPR,False,True,0.05660377358490566,53,214681263.47,True,True,Inside,True,Risk Off,True,None,2.3392857142857144,32.4046,,0.014249363867686705,0.31370977546632195,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
MUFIN,20260904,138.0,138.78,132.61,137.56,438111180.65999997,MUFIN GREEN FINANCE LTD,Diversified,Cash Only,20260904,140.98,135.01,138.27,138.08666666666667,137.995,138.17833333333334,138.17833333333334,137.995,0.18333333333333712,0.13259082471493247,Narrow,Bullish,Below CPR,False,False,0.07547169811320754,53,530189120.82,True,True,Overlapping,True,Risk Off,True,None,7.786428571428571,115.9172,,0.023545240497814143,0.8263300083985302,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
MUFTI,20260904,75.92,75.93,70.1,75.23,36323786.91,CREDO BRANDS MARKETING L,Diversified,Cash Only,20260904,79.17,75.0,75.92,76.69666666666667,77.08500000000001,76.30833333333334,77.08500000000001,76.30833333333334,0.7766666666666708,1.0230066736916108,Wide,Bearish,Below CPR,False,False,0.4528301886792453,53,57631097.18,False,False,Lower,True,Risk Off,False,Bearish Virgin,6.635714285714287,90.35459999999999,,0.11704341585934758,0.6302810233952238,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
MUKANDLTD,20260904,137.01,139.99,132.22,134.44,39147770.78,MUKAND LTD.,Diversified,Cash Only,20260904,138.0,133.55,137.27,136.27333333333334,135.775,136.77166666666668,136.77166666666668,135.775,0.9966666666666697,0.7260629902139357,Moderate,Bullish,Below CPR,False,False,0.49056603773584906,53,80628188.39,False,False,Overlapping,True,Risk Off,False,None,7.825714285714282,133.4416,,0.12735791651454348,0.48553454519704115,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
MUKESHB,20260904,138.6,145.0,133.0,133.91,63428840.42,MUKESH BABU FINANC SER L,Diversified,Cash Only,20260904,145.95,137.7,145.83,143.16,141.825,144.495,144.495,141.825,2.670000000000016,1.8308989919769703,Wide,Bullish,Below CPR,False,False,1.0,3,386076.57999999996,False,False,Outside,False,Risk Off,False,None,,,,,164.2908264987221,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
MUKKA,20260904,25.0,32.44,24.3,31.34,416425313.17,MUKKA PROTEINS LIMITED,Diversified,Cash Only,20260904,27.0,24.95,25.06,25.67,25.975,25.365000000000002,25.975,25.365000000000002,0.6099999999999994,2.4341580207501976,Wide,Bearish,Above CPR,False,False,0.8867924528301887,53,32554704.5,False,False,Lower,True,Risk Off,False,None,2.5314285714285716,24.017,,0.24097065462753928,12.791555615871125,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
MUKTAARTS,20260904,56.7,58.94,54.98,58.9,1022799.97,MUKTA ARTS LIMITED,Diversified,Cash Only,20260904,67.4,61.05,61.51,63.31999999999999,64.225,62.41499999999999,64.225,62.41499999999999,1.8100000000000023,2.942610957567879,Wide,Bearish,Below CPR,False,False,0.8863636363636364,44,1973337.72,False,False,Lower,True,Risk Off,False,Bearish Virgin,7.966428571428573,,,0.22720344301981552,0.5183096434197791,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
MUNJALAU,20260904,111.5,120.26,110.6,112.28,371488383.91999996,MUNJAL AUTO IND. LTD.,Diversified,Cash Only,20260904,118.35,110.7,112.4,113.81666666666668,114.525,113.10833333333335,114.525,113.10833333333335,1.4166666666666572,1.2603795966785205,Wide,Bearish,Below CPR,False,False,0.4716981132075472,53,78753120.45,False,False,Lower,True,Risk Off,False,None,11.818571428571428,88.9128,,0.11986784318465613,4.717125896692008,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
MUNJALSHOW,20260904,131.1,132.0,127.3,129.21,16998041.39,MUNJAL SHOWA LTD,Diversified,Cash Only,20260904,135.09,130.5,130.97,132.1866666666667,132.79500000000002,131.57833333333338,132.79500000000002,131.57833333333338,1.2166666666666401,0.9289659209487976,Wide,Bearish,Below CPR,False,False,0.6037735849056604,53,21456153.2,False,False,Overlapping,True,Risk Off,False,Bearish Virgin,7.455714285714286,128.5402,,0.1631857954908312,0.7922222232268551,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
MURUDCERA,20260904,30.8,30.94,29.0,29.66,1780074.6600000001,MURUDESHWAR CERAMICS LTD,Diversified,Cash Only,20260904,31.1,29.81,30.69,30.53333333333333,30.455,30.611666666666665,30.611666666666665,30.455,0.1566666666666663,0.5104811556424447,Moderate,Bullish,Below CPR,False,False,0.3584905660377358,53,4486319.180000001,False,False,Overlapping,True,Risk Off,False,None,2.2899999999999996,33.8824,,0.0684133915574962,0.39677842538167335,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
MUTHOOTCAP,20260904,236.9,252.0,236.9,241.72,13712242.66,MUTHOOT CAP SERV LTD,Diversified,Cash Only,20260904,258.65,236.9,240.43,245.32666666666668,247.77499999999998,242.8783333333334,247.77499999999998,242.8783333333334,4.89666666666659,2.0366288178124985,Wide,Bearish,Below CPR,False,False,0.7169811320754716,53,26936656.65,False,False,Lower,True,Risk Off,False,Bearish Virgin,18.59857142857143,236.28779999999998,,0.2632818700873042,0.5090551079953718,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
MUTHOOTFIN,20260904,3048.2,3048.2,2840.0,2913.8,11020870406.800001,MUTHOOT FINANCE LIMITED,Financial Services,F&O + Cash,20260904,3246.5,3049.8,3091.0,3129.1,3148.15,3110.0499999999997,3148.15,3110.0499999999997,38.100000000000364,1.232610805564554,Wide,Bearish,Below CPR,False,False,0.5471698113207547,53,11020870406.800001,True,False,Higher,True,Risk Off,False,None,222.95000000000005,3363.06,,0.17089033415564187,1.0,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
MUTHOOTMF,20260904,209.1,209.55,193.35,205.29,355390390.59,MUTHOOT MICROFIN LIMITED,Diversified,Cash Only,20260904,221.0,204.0,208.46,211.15333333333334,212.5,209.80666666666667,212.5,209.80666666666667,2.693333333333328,1.292014455211229,Wide,Bearish,Below CPR,False,False,0.5471698113207547,53,195630753.36,False,False,Outside,True,Risk Off,False,Bearish Virgin,20.551428571428573,185.6178,,0.1310533388942951,1.8166386648627275,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
MVELECTRO,20260904,718.95,780.0,661.65,729.7,19666031201.65,MV ELECTROSYSTEMS LIMITED,Diversified,Cash Only,20260904,768.0,516.55,719.55,668.0333333333333,642.275,693.7916666666666,693.7916666666666,642.275,51.51666666666665,7.159567322168947,Wide,Bullish,Above CPR,False,False,1.0,5,19000650309.0,False,False,Higher,False,Risk Off,False,Bullish Virgin,,,,,1.0350188483988272,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
MVGJL,20260904,154.84,187.8,150.65,179.9,465724995.26,MANOJ VAIBHAV GEM N JEW L,Diversified,Cash Only,20260904,159.33,148.0,154.84,154.0566666666667,153.66500000000002,154.44833333333338,154.44833333333338,153.66500000000002,0.7833333333333599,0.5058985619564453,Moderate,Bullish,Above CPR,False,False,0.1509433962264151,53,54817426.0,False,False,Higher,True,Risk Off,True,None,15.24357142857143,169.2146,,0.05138778251566017,8.495929656748203,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
MWL,20260904,39.66,39.9,35.91,38.56,81676741.38,MANGALAM WORLDWIDE LTD,Diversified,Cash Only,20260904,41.51,39.0,39.53,40.01333333333333,40.254999999999995,39.77166666666666,40.254999999999995,39.77166666666666,0.4833333333333343,1.2227000590269017,Wide,Bearish,Below CPR,False,False,0.7254901960784313,51,79546524.55,False,False,Lower,True,Risk Off,False,Bearish Virgin,33.396428571428565,241.27919999999997,,0.014472605425444726,1.026779508495824,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
MYSORPETRO,20260904,112.88,127.95,112.88,127.12,6257361.56,MYSORE PETRO CHEMICALS L,Energy & Oil/Gas,Cash Only,20260904,165.0,150.6,153.53,156.37666666666667,157.8,154.95333333333332,157.8,154.95333333333332,2.8466666666666924,1.85414359842812,Wide,Bearish,Below CPR,False,False,0.3333333333333333,3,7718844.04,False,False,Inside,False,Risk Off,False,Bearish Virgin,,,,,0.8106604470272468,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NACLIND,20260904,172.12,174.38,165.21,166.84,241113420.57999998,NACL INDUSTRIES LIMITED,Diversified,Cash Only,20260904,185.41,169.97,171.63,175.67,177.69,173.64999999999998,177.69,173.64999999999998,4.0400000000000205,2.353900833187683,Wide,Bearish,Below CPR,False,False,0.5897435897435898,39,317322996.11,False,False,Higher,True,Risk Off,False,None,24.630714285714284,,,0.16402285184003795,0.7598359511783319,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NAGREEKCAP,20260904,23.15,24.49,22.0,23.25,506133.22,NAGREEKA CAP & INFR.LTD,Diversified,Cash Only,20260904,23.99,22.0,22.77,22.919999999999998,22.994999999999997,22.845,22.994999999999997,22.845,0.14999999999999858,0.6587615283267395,Moderate,Bearish,Above CPR,False,False,0.18518518518518517,27,1064390.83,True,True,Lower,True,Risk Off,True,None,4.82,,,0.03112033195020717,0.4755144498943118,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NAGREEKEXP,20260904,22.0,25.0,20.8,24.1,10379143.25,NAGREEKA EXPORTS LTD.,Diversified,Cash Only,20260904,23.0,21.4,22.24,22.213333333333335,22.2,22.22666666666667,22.22666666666667,22.2,0.026666666666670835,0.11990407673862787,Narrow,Bullish,Above CPR,True,False,0.05660377358490566,53,1242357.39,True,True,Lower,True,Risk Off,True,None,2.6857142857142855,25.922399999999996,,0.00992907801418595,8.354394100718475,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NAHARCAP,20260904,254.0,265.0,252.0,261.75,3623520.94,NAHAR CAP & FIN.,Diversified,Cash Only,20260904,263.61,251.8,258.44,257.95000000000005,257.70500000000004,258.19500000000005,258.19500000000005,257.70500000000004,0.4900000000000091,0.1895991332611086,Narrow,Bullish,Above CPR,True,False,0.16666666666666666,48,5664668.055,True,True,Higher,True,Risk Off,True,None,14.947857142857144,,,0.03278061833994422,0.6396704810975902,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NAHARINDUS,20260904,135.0,142.89,131.41,137.63,18079842.8,NAHAR INDS ENT LTD,Diversified,Cash Only,20260904,154.0,125.8,135.99,138.59666666666666,139.9,137.29333333333332,139.9,137.29333333333332,2.6066666666666833,1.9168076084025907,Wide,Bearish,Inside CPR,False,False,0.74,50,7317936.18,False,False,Higher,True,Risk Off,False,Bullish Virgin,10.773571428571428,111.12780000000001,,0.24195009834471637,2.4706204529922537,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NAHARPOLY,20260904,244.95,253.6,239.4,244.54,13047448.32,NAHAR POLY FILMS LIMITED,Diversified,Cash Only,20260904,250.0,239.2,247.35,245.51666666666665,244.6,246.4333333333333,246.4333333333333,244.6,1.8333333333333144,0.741189946769078,Moderate,Bullish,Below CPR,False,False,0.39622641509433965,53,13809065.3,False,False,Higher,True,Risk Off,False,Bullish Virgin,20.553571428571427,255.08360000000002,,0.08919779901534805,0.9448465943600107,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NAHARSPING,20260904,286.0,306.45,284.95,289.8,70165009.9,NAHAR SPINNING MILLS LTD.,Textiles & Apparel,Cash Only,20260904,305.05,287.7,288.4,293.71666666666664,296.375,291.0583333333333,296.375,291.0583333333333,5.31666666666672,1.8435043920480998,Wide,Bearish,Below CPR,False,False,0.8205128205128205,39,19541564.0,False,False,Lower,True,Risk Off,False,None,29.81571428571429,,,0.17831760177599076,3.5905524194481058,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NAM-INDIA,20260904,1194.2,1219.7,1146.8,1159.9,14564219890.0,NIPPON L I A M LTD,Financial Services,F&O + Cash,20260904,1269.5,1185.0,1194.4,1216.3,1227.25,1205.35,1227.25,1205.35,21.90000000000009,1.8335565974547965,Wide,Bearish,Below CPR,False,False,0.7358490566037735,53,3973757285.4,False,False,Overlapping,True,Risk Off,False,None,80.92142857142859,984.182,,0.2706328890458127,3.6651005192265935,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NARMADA,20260904,13.96,15.0,13.35,13.51,19183614.68,NARMADA AGROBASE LIMITED,Diversified,Cash Only,20260904,15.15,13.34,13.96,14.15,14.245000000000001,14.055,14.245000000000001,14.055,0.19000000000000128,1.3610315186246509,Wide,Bearish,Below CPR,False,False,0.4,40,51042048.17999999,True,True,Overlapping,True,Risk Off,False,None,5.635714285714286,,,0.03371356147021569,0.3758394375623193,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NATCAPSUQ,20260904,208.8,234.0,192.0,216.42,36841762.64,NATURAL CAPSULES LIMITED,Diversified,Cash Only,20260904,219.7,153.82,204.96,192.82666666666668,186.76,198.89333333333337,198.89333333333337,186.76,12.133333333333383,5.919854280510043,Wide,Bullish,Above CPR,False,False,0.9333333333333333,45,4596127.5600000005,False,False,Higher,True,Risk Off,False,Bullish Virgin,21.23071428571429,,,0.5714990635759086,8.015826836625047,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NATCOPHARM,20260904,853.3,863.4,826.5,828.65,1504682090.2,NATCO PHARMA LTD.,Healthcare,Cash Only,20260904,892.35,844.85,853.8,863.6666666666666,868.6,858.7333333333332,868.6,858.7333333333332,9.866666666666788,1.1556180213945642,Wide,Bearish,Below CPR,False,False,0.5660377358490566,53,2614086244.0,False,False,Lower,True,Risk Off,False,Bearish Virgin,60.35,927.335,,0.1634907484120429,0.5756053740207051,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NATHBIOGEN,20260904,157.3,160.39,151.66,153.12,6904966.140000001,NATH BIO-GENES (I) LTD,Healthcare & Pharma,Cash Only,20260904,159.12,151.8,157.3,156.07333333333335,155.46,156.6866666666667,156.6866666666667,155.46,1.2266666666666879,0.7798262343717024,Wide,Bullish,Below CPR,False,False,0.40425531914893614,47,14252465.35,False,False,Higher,True,Risk Off,False,None,10.202142857142858,,,0.12023617820719476,0.48447520975730707,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NATIONALUM,20260904,390.0,392.0,367.5,374.1,11970295329.3,NATIONAL ALUMINIUM CO LTD,Metals & Mining,F&O + Cash,20260904,405.0,388.0,394.95,395.98333333333335,396.5,395.4666666666667,396.5,395.4666666666667,1.033333333333303,0.2616364940709718,Moderate,Bearish,Below CPR,False,False,0.09433962264150944,53,16809445387.5,True,True,Higher,True,Risk Off,True,None,29.689285714285713,341.51379999999995,,0.03480492401459459,0.7121172087094239,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NATIONSTD,20260904,104.0,113.63,99.32,107.74,22430416.96,NATIONAL STAND (INDIA) L,Diversified,Cash Only,20260904,131.97,98.27,103.07,111.10333333333334,115.12,107.08666666666667,115.12,107.08666666666667,8.033333333333331,7.794055819669479,Wide,Bearish,Inside CPR,False,False,0.9,20,1752475.115,False,False,Lower,True,Risk Off,False,Bearish Virgin,109.49071428571428,,,0.07336999658592487,12.79927844225052,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NAUKRI,20260904,1354.0,1371.7,1313.0,1319.8,8508845080.0,INFO EDGE (I) LTD,Consumer Services,F&O + Cash,20260904,1369.4,1318.0,1354.0,1347.1333333333334,1343.7,1350.5666666666668,1350.5666666666668,1343.7,6.866666666666788,0.5071393402264984,Moderate,Bullish,Below CPR,False,False,0.20754716981132076,53,7646685311.1,True,False,Lower,True,Risk Off,True,None,82.21785714285717,1178.372,,0.08351794738137787,1.1127494769071353,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NAVA,20260904,567.7,572.5,554.3,560.2,553925495.6,NAVA LIMITED,Power,Cash Only,20260904,586.4,554.4,564.85,568.5500000000001,570.4,566.7000000000002,570.4,566.7000000000002,3.699999999999818,0.655041161370243,Moderate,Bearish,Below CPR,False,False,0.32075471698113206,53,859493802.5500001,False,False,Higher,True,Risk Off,False,None,35.278571428571425,588.337,,0.10487953026928014,0.6444787547700509,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NAVINFLUOR,20260904,8517.5,8740.0,8275.5,8557.5,6703046688.0,NAVIN FLUORINE INT. LTD,Chemicals,Cash Only,20260904,8625.0,8090.0,8517.5,8410.833333333334,8357.5,8464.166666666668,8464.166666666668,8357.5,106.66666666666788,1.2523236473926371,Wide,Bullish,Above CPR,False,False,0.5849056603773585,53,4490143974.5,False,False,Higher,True,Risk Off,False,Bullish Virgin,465.42857142857144,6525.297999999999,,0.2291794556987953,1.4928355807892368,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NAVKARCORP,20260904,96.88,99.41,94.72,96.24,105244543.77,NAVKAR CORPORATION LTD.,Diversified,Cash Only,20260904,99.0,96.0,96.88,97.29333333333334,97.5,97.08666666666667,97.5,97.08666666666667,0.4133333333333269,0.4266446462978189,Moderate,Bearish,Below CPR,False,False,0.24528301886792453,53,174175578.26999998,True,True,Overlapping,True,Risk Off,True,None,8.467142857142857,101.3098,,0.04881615207243611,0.6042439750471454,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NAVKARURB,20260904,0.93,0.94,0.87,0.9,1873021.5899999999,NAVKAR URBANSTRUCTURE LTD,Diversified,Cash Only,20260904,1.13,1.0,1.11,1.08,1.065,1.0950000000000002,1.0950000000000002,1.065,0.03000000000000025,2.702702702702725,Wide,Bullish,Below CPR,False,False,0.4074074074074074,27,7862678.98,False,False,Higher,True,Risk Off,False,Bearish Virgin,0.12714285714285717,,,0.2359550561797772,0.23821671910608766,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NAVNETEDUL,20260904,134.61,138.51,130.35,131.21,99935130.72,NAVNEET EDUCATION LTD,Diversified,Cash Only,20260904,135.52,132.75,134.51,134.26,134.135,134.385,134.385,134.135,0.25,0.18585978737640324,Narrow,Bullish,Below CPR,False,False,0.1320754716981132,53,125723988.19,False,False,Higher,True,Risk Off,True,None,8.40142857142857,144.5498,,0.02975684407413706,0.7948771921629891,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NAZARA,20260904,376.6,378.3,360.1,368.65,4043968082.6,NAZARA TECHNOLOGIES LTD,Gaming & Tech,Cash Only,20260904,379.4,343.1,374.6,365.7,361.25,370.15,370.15,361.25,8.899999999999977,2.3758675920982317,Wide,Bullish,Inside CPR,False,False,0.8113207547169812,53,2860599931.55,False,False,Higher,True,Risk Off,False,Bullish Virgin,21.135714285714283,279.4518,,0.42108820547482156,1.413678312020653,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NBCC,20260904,87.1,87.35,83.84,86.6,1704781946.09,NBCC (INDIA) LIMITED,Construction,F&O + Cash,20260904,90.5,87.15,87.5,88.38333333333333,88.825,87.94166666666665,88.825,87.94166666666665,0.8833333333333542,1.0095238095238335,Wide,Bearish,Below CPR,False,False,0.41509433962264153,53,4569481051.8,False,False,Outside,True,Risk Off,False,Bearish Virgin,5.835000000000001,100.78540000000001,,0.1513853184804377,0.3730799902143058,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NBIFIN,20260904,1999.9,2055.1,1925.7,1981.9,12694703.600000001,N.B.I. IND. FIN. CO. LTD,Diversified,Cash Only,20260904,2036.9,1945.0,1988.7,1990.2,1990.95,1989.45,1990.95,1989.45,1.5,0.0754261577915221,Narrow,Bearish,Below CPR,False,True,0.05660377358490566,53,3479624.0,True,True,Inside,True,Risk Off,True,None,197.55,2112.42,,0.007593014426727411,3.6482975172030088,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NCC,20260904,148.4,151.69,141.85,149.7,1393832601.28,NCC LIMITED,Construction,Cash Only,20260904,153.86,145.83,148.4,149.36333333333334,149.84500000000003,148.88166666666666,149.84500000000003,148.88166666666666,0.9633333333333667,0.649146451033266,Moderate,Bearish,Inside CPR,False,False,0.37735849056603776,53,1981440427.3600001,False,False,Higher,True,Risk Off,False,None,8.603571428571428,160.159,,0.11196900511969393,0.7034441116844943,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NCLIND,20260904,177.6,179.0,172.12,177.81,34386947.68,NCL INDUSTRIES LIMITED,Diversified,Cash Only,20260904,184.0,172.0,176.26,177.42,178.0,176.83999999999997,178.0,176.83999999999997,1.160000000000025,0.6581186883013872,Moderate,Bearish,Inside CPR,False,False,0.4339622641509434,53,54989043.21,False,False,Higher,True,Risk Off,False,None,10.671428571428569,186.8236,,0.1087014725568966,0.6253418076157139,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NDGL,20260904,2789.0,2895.0,2701.1,2787.7,2340936.2,NAGA DHUNSERI GROUP LTD,Diversified,Cash Only,20260904,3100.0,2685.0,2783.0,2856.0,2892.5,2819.5,2892.5,2819.5,73.0,2.623068630973769,Wide,Bearish,Below CPR,False,False,0.7924528301886793,53,2929205.0,False,False,Overlapping,True,Risk Off,False,None,315.4571428571429,2886.038,,0.23141019835159854,0.7991711744312877,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NDL,20260904,3.03,3.08,2.8,2.83,17480514.31,NANDAN DENIM LIMITED,Diversified,Cash Only,20260904,3.19,2.86,3.02,3.0233333333333334,3.025,3.021666666666667,3.025,3.021666666666667,0.0033333333333329662,0.11037527593817768,Narrow,Bearish,Below CPR,False,True,0.05660377358490566,53,20520184.0,True,True,Higher,True,Risk Off,True,Bullish Virgin,0.23857142857142863,2.7791999999999994,,0.01397205588822201,0.8518692770981,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NDLVENTURE,20260904,122.79,126.0,119.3,124.72,5777575.99,NDL VENTURES LIMITED,Diversified,Cash Only,20260904,126.85,115.7,119.7,120.75,121.275,120.225,121.275,120.225,1.0500000000000114,0.8771929824561499,Wide,Bearish,Above CPR,False,False,0.35,40,12128539.675,False,False,Inside,True,Risk Off,False,None,9.484285714285715,,,0.11070944419340381,0.4763620472717792,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NDRAUTO,20260904,715.0,747.0,710.0,723.45,44017247.050000004,NDR AUTO COMPONENTS LTD,Automobile & Ancillary,Cash Only,20260904,761.0,704.0,714.85,726.6166666666667,732.5,720.7333333333333,732.5,720.7333333333333,11.766666666666652,1.6460329672891727,Wide,Bearish,Inside CPR,False,False,0.49056603773584906,53,87513711.4,False,False,Lower,True,Risk Off,False,Bearish Virgin,69.45714285714287,807.896,,0.16940902235019858,0.5029754348871096,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NDTV,20260904,74.19,75.3,69.9,74.27,37225755.92,NDTV LTD,Diversified,Cash Only,20260904,76.49,73.06,73.77,74.44,74.775,74.10499999999999,74.775,74.10499999999999,0.6700000000000159,0.9082282770774244,Wide,Bearish,Inside CPR,False,False,0.4423076923076923,52,103757147.505,False,False,Lower,True,Risk Off,False,None,5.473571428571427,83.86399999999999,,0.12240636826308529,0.35877774992037165,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NEAGI,20260904,3467.2,3600.0,3300.1,3300.1,293864.6,NEELAMALAI AGRO INDS. L,Diversified,Cash Only,20260904,3500.0,3256.0,3450.0,3402.0,3378.0,3426.0,3426.0,3378.0,48.0,1.391304347826087,Wide,Bullish,Below CPR,False,False,0.6,20,236184.84999999998,False,False,Higher,True,Risk Off,False,Bullish Virgin,212.44285714285712,,,0.22594311075247128,1.244214436277348,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NECCLTD,20260904,16.65,18.51,15.57,18.51,18876825.55,NORTH EAST CARRY CORP LTD,Diversified,Cash Only,20260904,18.46,15.57,17.11,17.046666666666667,17.015,17.078333333333333,17.078333333333333,17.015,0.06333333333333258,0.37015390609779414,Moderate,Bullish,Above CPR,False,False,0.2,45,5431262.0600000005,True,True,Higher,True,Risk Off,True,None,2.1021428571428578,,,0.03012798731453129,3.4755873204910315,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NECLIFE,20260904,12.48,12.93,11.66,12.19,15956117.75,NECTAR LIFESCIENCES LTD.,Diversified,Cash Only,20260904,13.5,10.48,12.47,12.15,11.99,12.31,12.31,11.99,0.3200000000000003,2.566158781074581,Wide,Bullish,Inside CPR,False,False,0.65,20,28346046.755000003,False,False,Higher,True,Risk Off,False,Bullish Virgin,1.602857142857143,,,0.199643493761141,0.5629045167360234,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NELCAST,20260904,119.1,120.75,114.91,116.99,87588711.53,NELCAST LIMITED,Diversified,Cash Only,20260904,121.01,114.1,119.85,118.32000000000001,117.555,119.08500000000001,119.08500000000001,117.555,1.5300000000000011,1.276595744680852,Wide,Bullish,Below CPR,False,False,0.5094339622641509,53,71208631.53999999,False,False,Outside,True,Risk Off,False,None,12.987857142857141,121.6642,,0.117802342847715,1.2300294168804358,False,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
NELCO,20260904,959.9,979.8,908.0,911.25,822527221.35,NELCO LTD,Diversified,Cash Only,20260904,983.8,900.1,961.2,948.3666666666668,941.95,954.7833333333335,954.7833333333335,941.95,12.833333333333485,1.3351366347621187,Wide,Bullish,Below CPR,False,False,0.4339622641509434,53,326073067.8,False,False,Inside,True,Risk Off,False,None,112.21785714285713,770.625,,0.114360883909913,2.52252425169473,True,False,No setup,0.0,None,Week 07 Sep – 11 Sep 2026,Weekly,0,0,0,0
