SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Applies,Timeframe,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
MANAKALUCO,20260821,39.33,39.33,37.0,37.87,8168518.77,MANAK ALUMINIUM CO. LTD.,20260821,38.06666666666666,38.165,37.96833333333333,38.165,37.96833333333333,0.19666666666667254,0.5193204823519212,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.21428571428571427,28,18313843.435000002,Lower,True,Risk Off,True,4.845714285714286,,,0.04058569182390058,0.44602973695783366,False,False,Short,Week 24 Aug – 28 Aug 2026,Weekly,0,-2,0,-2
MANAKCOAT,20260821,116.3,129.5,115.3,125.37,495416904.28000003,MAN COAT METAL & IND LTD,20260821,123.39,122.4,124.38,124.38,122.4,1.9799999999999898,1.5793251974156413,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5370370370370371,54,165215572.475,Higher,True,Risk Off,False,10.892142857142858,123.939,,0.18178241196143916,2.998609010388323,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANAKSIA,20260821,59.99,61.0,58.15,58.87,5658803.83,MANAKSIA LTD.,20260821,59.34,59.575,59.105000000000004,59.575,59.105000000000004,0.46999999999999886,0.7983692882622709,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.46296296296296297,54,8049227.465,Overlapping,True,Risk Off,False,4.408571428571429,60.896,,0.10661049902786751,0.7030244647210998,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANAKSTEEL,20260821,85.0,88.88,84.69,85.46,17609149.45,MANAKSIA STEELS LTD,20260821,86.34333333333332,86.785,85.90166666666664,86.785,85.90166666666664,0.8833333333333542,1.0336219673921767,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.2903225806451613,31,12127163.549999999,Higher,True,Risk Off,False,9.654285714285717,,,0.09149649797770758,1.452041887404083,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANALIPETC,20260821,69.29,78.72,66.81,74.02,1429360816.72,MANALI PETROCHEMICALS LT,20260821,73.18333333333334,72.765,73.60166666666667,73.60166666666667,72.765,0.8366666666666731,1.1303251373502745,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.37037037037037035,54,75984199.75,Higher,True,Risk Off,False,7.072857142857141,61.1298,,0.11829260082138382,18.81128999743134,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANAPPURAM,20260821,347.05,358.5,336.4,357.5,9702282471.2,MANAPPURAM FINANCE LTD,20260821,350.8,347.45,354.15000000000003,354.15000000000003,347.45,6.7000000000000455,1.8741258741258866,Wide,Bullish,Above CPR,Financial Services,True,False,False,0.7962962962962963,54,5623929155.775,Overlapping,True,Risk Off,False,24.14642857142857,299.085,,0.27747374648720796,1.7251786433399672,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANBA,20260821,130.02,133.52,129.0,130.9,56556515.8,MANBA FINANCE LIMITED,20260821,131.14,131.26,131.01999999999998,131.26,131.01999999999998,0.2400000000000091,0.18334606569901382,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.12962962962962962,54,43483276.595,Overlapping,True,Risk Off,True,10.304285714285713,128.4096,,0.023291279633995063,1.3006498182453723,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANBRO,20260821,59.1,60.76,52.0,60.1,63965279.84,MANBRO INDUSTRIES LTD.,20260821,57.62,56.379999999999995,58.86,58.86,56.379999999999995,2.480000000000004,4.12645590682197,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,1,63965279.84,Unknown,False,Risk Off,False,,,,,1.0,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANCREDIT,20260821,239.7,243.7,214.93,218.06,222011881.37,MANGAL CREDIT N FINCORP L,20260821,225.56333333333336,229.315,221.81166666666672,229.315,221.81166666666672,7.5033333333332735,3.4409489742883945,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.9629629629629629,54,42518357.945,Lower,True,Risk Off,False,30.529285714285713,186.93079999999998,,0.24577493897350514,5.221553514770854,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANGALAM,20260821,28.21,28.79,26.14,27.68,3360752.92,MANGALAM DRUG & CHEM LTD,20260821,27.536666666666665,27.465,27.60833333333333,27.60833333333333,27.465,0.14333333333333087,0.5178227360308196,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.2857142857142857,35,6784926.83,Lower,True,Risk Off,False,3.065000000000001,,,0.04676454594888445,0.4953263320600909,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANGLMCEM,20260821,890.9,1036.65,861.3,1027.95,3398294765.7999997,MANGALAM CEMENT LTD,20260821,975.3000000000001,948.975,1001.6250000000001,1001.6250000000001,948.975,52.65000000000009,5.121844447687153,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,54,249558109.75,Higher,True,Risk Off,False,65.53928571428574,830.047,,0.8033349681216293,13.617248380364444,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANINDS,20260821,607.15,735.0,599.45,715.4,4561280145.15,MAN INDUSTRIES (I) LTD.,20260821,683.2833333333333,667.225,699.3416666666666,699.3416666666666,667.225,32.11666666666656,4.489329978566754,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.9259259259259259,54,906006056.275,Higher,True,Risk Off,False,61.82142857142857,460.023,,0.5195070286924689,5.034491892806415,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANINFRA,20260821,106.15,111.11,101.7,108.67,1182100607.43,MAN INFRA LTD,20260821,107.16000000000001,106.405,107.91500000000002,107.91500000000002,106.405,1.5100000000000193,1.3895279285911653,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5370370370370371,54,337183038.845,Overlapping,True,Risk Off,False,9.109285714285717,118.02799999999999,,0.1657649180584981,3.5058127819216938,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANIPALHOS,20260821,714.95,757.7,699.0,715.3,6103248931.75,MANIPAL HEALTH ENTERPRI L,20260821,724.0,728.35,719.65,728.35,719.65,8.700000000000045,1.216272892492667,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.3333333333333333,3,8244599807.900001,Higher,False,Risk Off,False,,,,,0.7402723084147576,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANKIND,20260821,2419.0,2423.0,2363.3,2384.0,5247817308.3,MANKIND PHARMA LIMITED,20260821,2390.1,2393.15,2387.0499999999997,2393.15,2387.0499999999997,6.100000000000364,0.25587248322149175,Moderate,Bearish,Below CPR,Healthcare,True,False,False,0.2037037037037037,54,4793121731.75,Lower,True,Risk Off,True,130.41428571428574,2302.844,,0.04677401686932034,1.0948641828848331,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANOMAY,20260821,216.72,219.79,207.02,217.19,84691738.96,MANOMAY TEX INDIA LTD,20260821,214.66666666666666,213.405,215.9283333333333,215.9283333333333,213.405,2.523333333333312,1.1618091686234688,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.4634146341463415,41,49475791.63,Outside,True,Risk Off,False,16.665,,,0.15141514151415014,1.7117813817585599,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANORAMA,20260821,1775.0,2043.0,1745.5,1927.3,19671227542.7,MANORAMA INDUSTRIES LTD,20260821,1905.2666666666667,1894.25,1916.2833333333333,1916.2833333333333,1894.25,22.033333333333303,1.1432228160293314,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.48148148148148145,54,744916389.05,Higher,True,Risk Off,False,134.4357142857143,1426.184,,0.16389494004923552,26.40729594872645,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANORG,20260821,442.5,479.0,429.1,470.75,38170651.6,MANGALAM ORGANICS LIMITED,20260821,459.6166666666666,454.05,465.1833333333332,465.1833333333332,454.05,11.133333333333212,2.365020357585388,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.7435897435897436,39,9411017.55,Higher,True,Risk Off,False,61.074999999999996,,,0.18228953472506285,4.055953715653202,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MANYAVAR,20260821,530.0,554.0,521.0,544.15,956586132.1,VEDANT FASHIONS LIMITED,20260821,539.7166666666667,537.5,541.9333333333334,541.9333333333334,537.5,4.433333333333394,0.8147263315875024,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.4074074074074074,54,461678314.025,Higher,True,Risk Off,False,31.989285714285707,504.649,,0.13858806892188796,2.0719754492263216,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MAPMYINDIA,20260821,990.0,1021.1,978.7,983.9,554107740.2,C.E. INFO SYSTEMS LIMITED,20260821,994.5666666666667,999.9000000000001,989.2333333333333,999.9000000000001,989.2333333333333,10.666666666666742,1.084121015008308,Wide,Bearish,Below CPR,Information Technology,True,False,False,0.46296296296296297,54,637885127.55,Overlapping,True,Risk Off,False,113.03928571428573,1264.309,,0.09436247406611759,0.8686638334526257,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MARALOVER,20260821,52.98,56.89,51.15,56.34,9132450.61,MARAL OVERSEAS LTD,20260821,54.79333333333333,54.019999999999996,55.56666666666666,55.56666666666666,54.019999999999996,1.5466666666666669,2.7452372500295823,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.7073170731707317,41,3068894.75,Lower,True,Risk Off,False,6.219999999999999,,,0.24866023579849955,2.9758109527868295,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MARATHON,20260821,361.6,368.45,344.05,352.35,209304801.95,MARATHON NXTGEN REALT LTD,20260821,354.95,356.25,353.65,356.25,353.65,2.6000000000000227,0.7379026536114722,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.2962962962962963,54,175568695.1,Lower,True,Risk Off,False,33.33571428571428,485.52299999999997,,0.07799442896936003,1.1921533154346489,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MARICO,20260821,865.2,867.35,840.35,849.25,3973580428.0,MARICO LIMITED,20260821,852.3166666666666,853.85,850.7833333333332,853.85,850.7833333333332,3.0666666666668334,0.36110293396135806,Moderate,Bearish,Below CPR,Fast Moving Consumer Goods,True,False,False,0.3888888888888889,54,6199088993.125,Overlapping,True,Risk Off,False,31.432142857142853,774.8079999999999,,0.09756467068136729,0.640994254543988,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MARINE,20260821,370.0,395.0,364.1,375.65,1435141296.45,MARINE ELECTRICAL (I) LTD,20260821,378.25,379.55,376.95,379.55,376.95,2.6000000000000227,0.6921336350326163,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.2,50,487963953.735,Higher,True,Risk Off,True,35.98642857142857,227.70860000000002,,0.07224945912149486,2.9410805561867104,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MARKOLINES,20260821,175.25,176.94,170.17,171.56,136782092.96,MARKOLINES PAVEMENT TEC L,20260821,172.89000000000001,173.555,172.22500000000002,173.555,172.22500000000002,1.329999999999984,0.7752389834460154,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.4444444444444444,45,178789465.26000002,Lower,True,Risk Off,False,12.903571428571428,,,0.10307223913645047,0.7650455957295255,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MARKSANS,20260821,337.3,345.5,313.85,321.3,7756752631.85,MARKSANS PHARMA LIMITED,20260821,326.8833333333334,329.675,324.09166666666675,329.675,324.09166666666675,5.5833333333332575,1.7377321298889687,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.7037037037037037,54,863594807.185,Higher,True,Risk Off,False,28.900714285714287,202.71040000000002,,0.19319015018577299,8.981935240132058,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MARSONS,20260821,104.8,120.33,102.0,119.56,1791293081.43,MARSONS LIMITED,20260821,113.96333333333332,111.16499999999999,116.76166666666666,116.76166666666666,111.16499999999999,5.596666666666664,4.681052748968438,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.9583333333333334,24,1043105777.755,Higher,True,Risk Off,False,14.494285714285715,,,0.3861291806294761,1.717268871125677,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MARUTI,20260821,13834.0,13920.0,13565.0,13565.0,14181044473.0,MARUTI SUZUKI INDIA LTD.,20260821,13683.333333333334,13742.5,13624.166666666668,13742.5,13624.166666666668,118.33333333333212,0.872343039685456,Wide,Bearish,Below CPR,Automobile and Auto Components,True,False,False,0.5925925925925926,54,28399058348.5,Lower,True,Risk Off,False,637.3571428571429,14647.28,,0.18566252007919418,0.4993491086562391,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MASFIN,20260821,302.0,307.5,299.7,302.5,287498257.1,MAS FINANCIAL SERV LTD,20260821,303.23333333333335,303.6,302.8666666666667,303.6,302.8666666666667,0.7333333333333485,0.24242424242424745,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.16666666666666666,54,166177335.325,Higher,True,Risk Off,True,17.86785714285714,313.33299999999997,,0.04104204144180244,1.730069004522955,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MASKINVEST,20260821,148.13,148.87,146.66,146.66,43383.31,MASK INVESTMENTS LIMITED,20260821,147.39666666666665,147.765,147.0283333333333,147.765,147.0283333333333,0.7366666666666788,0.5022955588890486,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.14814814814814814,27,206283.07,Lower,True,Risk Off,True,21.297142857142855,,,0.03458992934442415,0.21030960029826973,False,False,Short,Week 24 Aug – 28 Aug 2026,Weekly,0,-2,0,-2
MASTEK,20260821,1830.7,1832.5,1670.0,1705.2,773052899.0,MASTEK LTD,20260821,1735.8999999999999,1751.25,1720.5499999999997,1751.25,1720.5499999999997,30.700000000000273,1.800375322542826,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.7222222222222222,54,807401406.9000001,Lower,True,Risk Off,False,131.59285714285713,1872.57,,0.23329533735005367,0.9574579538672339,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MASTERTR,20260821,78.97,88.51,76.97,84.99,358582665.40999997,MASTER TRUST LIMITED,20260821,83.49000000000001,82.74000000000001,84.24000000000001,84.24000000000001,82.74000000000001,1.5,1.7649135192375573,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.48148148148148145,54,123232278.255,Higher,True,Risk Off,False,10.800714285714289,99.23200000000001,,0.1388797037232987,2.909811215759544,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MATRIMONY,20260821,538.0,561.95,522.55,537.05,67960621.15,MATRIMONY.COM LIMITED,20260821,540.5166666666667,542.25,538.7833333333333,542.25,538.7833333333333,3.466666666666697,0.645501660304757,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.3333333333333333,54,40514564.825,Higher,True,Risk Off,False,37.63928571428572,472.069,,0.09210235000158222,1.6774367796754435,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MAWANASUG,20260821,116.97,158.9,116.49,152.54,890873038.62,MAWANA SUGARS LIMITED,20260821,142.64333333333332,137.695,147.59166666666664,147.59166666666664,137.695,9.896666666666647,6.487915737948503,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,41,16600548.76,Higher,True,Risk Off,False,12.302857142857144,,,0.8044201888837265,53.66527646161982,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MAXESTATES,20260821,444.25,510.0,444.25,494.85,897532773.85,MAX ESTATES LIMITED,20260821,483.0333333333333,477.125,488.9416666666666,488.9416666666666,477.125,11.816666666666606,2.3879290020544826,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.8518518518518519,54,167541166.95,Higher,True,Risk Off,False,39.10000000000001,426.75800000000004,,0.3022165387894272,5.357087993292147,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MAXHEALTH,20260821,1009.1,1022.6,982.1,1000.0,8785991431.2,MAX HEALTHCARE INS LTD,20260821,1001.5666666666666,1002.35,1000.7833333333332,1002.35,1000.7833333333332,1.5666666666668334,0.15666666666668336,Narrow,Bearish,Below CPR,Healthcare,True,False,True,0.07407407407407407,54,12560613123.45,Lower,True,Risk Off,True,65.03214285714289,1064.29,,0.024090651143210125,0.6994874648911062,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MAXIND,20260821,153.21,153.21,147.5,150.1,77672113.37,MAX INDIA LIMITED,20260821,150.27,150.35500000000002,150.185,150.35500000000002,150.185,0.17000000000001592,0.11325782811460088,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.12962962962962962,54,36659609.57,Lower,True,Risk Off,True,16.41714285714286,174.5212,,0.010355029585799784,2.1187381502710316,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MAYURUNIQ,20260821,749.5,801.65,722.0,757.1,433141778.65,MAYUR UNIQUOTERS LTD,20260821,760.25,761.825,758.675,761.825,758.675,3.150000000000091,0.4160612864879264,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.2037037037037037,54,164996042.35,Inside,True,Risk Off,True,86.54999999999998,597.471,,0.03639514731369257,2.6251646553508983,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MAZDOCK,20260821,2594.9,2619.5,2538.0,2552.0,8493808678.5,MAZAGON DOCK SHIPBUIL LTD,20260821,2569.8333333333335,2578.75,2560.916666666667,2578.75,2560.916666666667,17.83333333333303,0.698798328108661,Moderate,Bearish,Below CPR,Capital Goods,True,False,False,0.35185185185185186,54,13322369414.5,Overlapping,True,Risk Off,False,128.25714285714284,2539.35,,0.13904358802999692,0.6375599125224212,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MBAPL,20260821,172.0,172.85,160.56,169.52,620197547.82,MADHYA BHARAT AGRO P. LTD,20260821,167.64333333333332,166.70499999999998,168.58166666666665,168.58166666666665,166.70499999999998,1.8766666666666652,1.1070473493786366,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5740740740740741,54,478851075.975,Overlapping,True,Risk Off,False,58.72857142857144,410.6914,,0.031954917700478355,1.2951783528045773,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MBEL,20260821,277.0,286.45,271.3,273.75,204421039.4,M AND B ENGINEERING LTD,20260821,277.1666666666667,278.875,275.45833333333337,278.875,275.45833333333337,3.4166666666666288,1.2480974124809603,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.4074074074074074,54,340110354.0,Overlapping,True,Risk Off,False,27.878571428571426,341.9264,,0.12255529934238485,0.6010432702087041,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MBLINFRA,20260821,25.29,25.29,23.15,23.6,2369181.75,MBL INFRASTRUCTURE LTD,20260821,24.013333333333332,24.22,23.806666666666665,24.22,23.806666666666665,0.413333333333334,1.7514124293785338,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6190476190476191,42,12525139.055,Lower,True,Risk Off,False,3.724999999999999,,,0.11096196868008969,0.18915412751878627,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MCCHRLS-B,20260821,700.0,700.0,650.0,694.95,475696.6,MAC CHARLES (INDIA) LTD.,20260821,681.65,675.0,688.3,688.3,675.0,13.299999999999955,1.913806748686949,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.6111111111111112,18,525332.875,Outside,True,Risk Off,False,87.46428571428571,,,0.15206206614944826,0.9055146225143439,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MCL,20260821,56.21,60.99,56.21,58.23,21494865.96,M TEK COPPER LIMITED,20260821,58.47666666666667,58.6,58.35333333333333,58.6,58.35333333333333,0.2466666666666697,0.4236075333447874,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.11538461538461539,26,12299633.555,Overlapping,True,Risk Off,True,6.952142857142857,,,0.035480667146135576,1.7476021430949047,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MCLEODRUSS,20260821,47.9,51.7,43.91,49.31,85600112.78,MCLEOD RUSSEL INDIA LTD.,20260821,48.30666666666667,47.805,48.808333333333344,48.808333333333344,47.805,1.0033333333333445,2.0347461637261093,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.56,25,90748414.04,Overlapping,True,Risk Off,False,5.644285714285715,,,0.177760904412387,0.9432684161540196,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MCLOUD,20260821,27.48,31.0,26.21,30.27,1169146506.49,MAGELLANIC CLOUD LIMITED,20260821,29.16,28.605,29.715,29.715,28.605,1.1099999999999994,3.6669970267591654,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.9074074074074074,54,412569857.53,Overlapping,True,Risk Off,False,3.8921428571428565,35.3934,,0.2851899431088272,2.8338146501771173,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MCX,20260821,2913.1,3211.4,2892.1,3185.0,46096919557.100006,MULTI COMMODITY EXCHANGE,20260821,3096.1666666666665,3051.75,3140.583333333333,3140.583333333333,3051.75,88.83333333333303,2.789115646258494,Wide,Bullish,Above CPR,Financial Services,True,False,False,0.9259259259259259,54,29649403085.25,Higher,True,Risk Off,False,228.89285714285714,4801.642,,0.3881000676132509,1.5547334772494061,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MEDANTA,20260821,1421.9,1447.0,1401.0,1409.7,988006006.8,GLOBAL HEALTH LIMITED,20260821,1419.2333333333333,1424.0,1414.4666666666667,1424.0,1414.4666666666667,9.533333333333303,0.6762668179990993,Moderate,Bearish,Below CPR,Healthcare,True,False,False,0.35185185185185186,54,1036389050.4,Lower,True,Risk Off,False,74.87142857142862,1219.199,,0.12732939006550864,0.9533157518585069,True,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MEDIASSIST,20260821,350.45,369.8,341.4,360.75,278887258.7,MEDI ASSIST HEALTH SER L,20260821,357.31666666666666,355.6,359.0333333333333,359.0333333333333,355.6,3.4333333333332803,0.951720951720937,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.3333333333333333,54,308852884.75,Overlapping,True,Risk Off,False,25.65,410.904,,0.13385315139700898,0.9029776714753511,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MEDICAMEQ,20260821,232.0,249.0,215.0,244.55,40909782.730000004,MEDICAMEN BIOTECH LIMITED,20260821,236.1833333333333,232.0,240.36666666666662,240.36666666666662,232.0,8.366666666666617,3.421249914809494,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.9074074074074074,54,34703576.3,Lower,True,Risk Off,False,26.93214285714286,305.5112,,0.3106572956725438,1.1788347799186336,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MEDICAPQ,20260821,26.21,27.96,20.33,25.2,365565.55000000005,MEDI CAPS LTD.,20260821,24.496666666666666,24.145,24.848333333333333,24.848333333333333,24.145,0.7033333333333331,2.7910052910052903,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,1,365565.55000000005,Unknown,False,Risk Off,False,,,,,1.0,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MEDICO,20260821,45.56,45.95,41.12,42.65,33667620.83,MEDICO REMEDIES LIMITED,20260821,43.24,43.535,42.94500000000001,43.535,42.94500000000001,0.5899999999999892,1.3833528722156838,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5,46,44716141.295,Lower,True,Risk Off,False,4.763571428571429,,,0.12385665017243737,0.7529187415320335,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MEDPLUS,20260821,669.0,693.1,648.0,689.55,1298696369.35,MEDPLUS HEALTH SERV LTD,20260821,676.8833333333333,670.55,683.2166666666667,683.2166666666667,670.55,12.666666666666742,1.8369468010538386,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.9074074074074074,54,483161945.6,Outside,True,Risk Off,False,56.31785714285714,815.697,,0.2249138605280416,2.6879111262317092,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MEESHO,20260821,191.0,210.99,190.61,205.69,15994825995.66,MEESHO LIMITED,20260821,202.42999999999998,200.8,204.05999999999995,204.05999999999995,200.8,3.259999999999934,1.5849093295735983,Wide,Bullish,Above CPR,Consumer Services,True,False,False,0.5675675675675675,37,9797465242.93,Higher,True,Risk Off,False,16.072857142857142,,,0.20282641542973548,1.6325473578180958,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MEGASTAR,20260821,314.85,317.95,300.0,305.7,4038276.6,MEGASTAR FOODS LIMITED,20260821,307.8833333333334,308.975,306.79166666666674,308.975,306.79166666666674,2.1833333333332803,0.7142078290262611,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.325,40,18177015.825,Lower,True,Risk Off,False,33.36785714285713,,,0.0654322309037053,0.222163893065764,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MEIL,20260821,270.8,276.0,258.0,259.55,36021617.4,MANGAL ELECTRICAL IND L,20260821,264.51666666666665,267.0,262.0333333333333,267.0,262.0333333333333,4.966666666666697,1.9135683554870726,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5641025641025641,39,119361849.35,Lower,True,Risk Off,False,28.362857142857138,,,0.17511164836640922,0.3017850141913874,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MENNPIS,20260821,72.31,73.69,70.25,70.6,19338749.49,MENON PISTONS LTD.,20260821,71.51333333333334,71.97,71.05666666666667,71.97,71.05666666666667,0.9133333333333269,1.2936732766761005,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5,18,13843714.465,Lower,True,Risk Off,False,7.8757142857142854,,,0.11596831731059838,1.396933571469758,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MERCANTILE,20260821,23.65,25.97,23.6,24.05,235950.14,MERCANTILE VENTURES LTD.,20260821,24.540000000000003,24.785,24.295000000000005,24.785,24.295000000000005,0.4899999999999949,2.037422037422016,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6666666666666666,18,474144.85,Outside,True,Risk Off,False,3.3114285714285714,,,0.14797238999137033,0.4976330334495883,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
MERCURYEV,20260821,36.85,41.5,34.77,39.71,66733409.75,MERCURY EV-TECH LIMITED,20260821,38.660000000000004,38.135000000000005,39.185,39.185,38.135000000000005,1.0499999999999972,2.644170234197928,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,4,28629110.7,Higher,False,Risk Off,False,,,,,2.3309634186436674,False,False,No setup,Week 24 Aug – 28 Aug 2026,Weekly,0,0,0,0
